21,8.7101,-4.5729,0.565,27.89,-13.2317,12.2561,37.561,40.5,20.1,-5.7,12171405,100.0,4.21
22,8.8729,-5.4492,0.2729,27.8,-11.3415,16.0976,55.3659,40.5,19.5,-6.3,12171405,100.0,4.21
23,8.983,-4.7118,0.5746,27.89,-11.6463,18.1098,64.8171,40.2,19.8,-7.2,12171406,100.0,4.21
24,8.7436,-4.4053,0.1245,27.89,-21.1585,26.6463,72.1951,41.1,20.1,-6.9,12171406,100.0,4.21
25,8.6862,-5.0326,-0.1101,27.89,-18.1098,25.2439,74.1463,40.5,19.5,-6.3,12171407,100.0,4.21
26,9.232,-5.43,0.3496,27.8,-12.1341,15.061,83.3537,42.0,20.4,-7.2,12171407,100.0,4.21
27,9.7779,-6.8235,0.5267,27.89,-2.0122,13.1707,86.2195,41.7,20.7,-6.3,12171408,100.0,4.21
28,10.0844,-7.4029,0.7805,27.89,1.0976,11.4634,94.7561,42.3,21.3,-6.3,12171408,100.0,4.21
29,10.8362,-7.0437,0.972,27.99,5.2439,18.7195,110.4878,41.4,21.0,-6.0,12171409,100.0,4.21
30,10.9654,-6.608,0.6608,27.99,20.1829,32.0732,121.3415,42.9,21.3,-5.7,12171409,100.0,4.21
31,11.0564,-5.6216,0.2059,27.89,32.3171,47.1951,128.1098,42.0,22.2,-4.8,12171410,100.0,4.21
32,10.3621,-4.7405,-0.0622,27.89,35.7317,55.3049,132.9268,43.5,23.1,-5.7,12171410,100.0,4.21
33,9.9455,-4.5059,-0.4118,27.99,30.5488,62.7439,130.9146,43.2,24.0,-4.2,12171411,100.0,4.21
34,9.5146,-3.96,-0.4932,27.99,22.1951,65.1829,131.6463,43.8,23.4,-4.8,12171411,100.0,4.21
35,9.3374,-4.209,-0.3543,27.99,12.8049,73.0488,128.5366,44.1,25.5,-3.3,12171412,100.0,4.21
36,8.4563,-4.4149,-0.1053,27.99,11.4634,75.9756,123.4146,45.0,24.6,-4.8,12171412,100.0,4.21
37,8.0493,-4.7692,0.2634,27.99,12.7439,79.3293,117.8659,44.4,26.4,-2.4,12171413,100.0,4.21
38,7.5178,-4.4005,0.5602,27.89,5.7317,81.7073,113.2317,46.5,27.3,-2.7,12171413,100.0,4.21
39,6.766,-4.8794,0.5746,27.99,5.122,79.878,105.122,45.0,27.6,-2.4,12171414,100.0,4.21
40,6.5553,-4.8554,0.9337,27.99,9.8171,71.7683,92.439,45.9,27.9,-2.1,12171414,100.0,4.21
41,6.6511,-4.1515,1.1349,27.89,18.5976,68.5976,80.1829,45.3,27.9,-1.5,12171415,100.0,4.21
42,6.7564,-4.0223,1.3312,27.99,16.8902,69.5122,67.9268,45.9,28.5,-0.3,12171415,100.0,4.21
43,6.6415,-4.0366,1.3503,27.99,10.2439,72.1951,60.2439,46.8,30.6,-0.6,12171416,100.0,4.21
44,6.7852,-4.5777,1.4461,28.08,5.9146,68.4756,47.9878,47.1,29.1,-1.5,12171416,100.0,4.21
45,6.9671,-5.6647,1.6376,27.99,-0.7927,62.7439,34.3902,46.8,30.0,-0.6,12171417,100.0,4.21
46,7.4172,-5.8945,1.6568,27.99,-6.1585,55.6707,31.5854,47.1,29.7,-0.3,12171417,100.0,4.21
47,7.4603,-6.675,2.0111,28.08,-9.8171,48.1707,27.8049,46.5,30.3,-0.3,12171418,100.0,4.21
48,7.8003,-6.6272,2.0159,28.08,-17.9878,45.122,22.8049,46.8,30.0,-0.6,12171418,100.0,4.21
49,7.6567,-6.9671,1.7669,28.08,-24.2073,40.7927,19.2073,45.9,29.7,0.3,12171419,100.0,4.21
50,7.9487,-7.0102,1.5275,28.08,-23.5976,33.9024,19.1463,46.5,31.5,0.3,12171419,100.0,4.21
51,8.0972,-6.9288,1.5658,28.08,-22.8659,31.1585,18.6585,46.5,30.9,0.9,12171420,100.0,4.21
52,8.169,-6.8043,1.4222,27.99,-25.4268,31.5244,18.4146,48.6,31.2,0.6,12171420,100.0,4.21
53,8.193,-6.5266,1.1588,27.99,-23.6585,32.0732,17.9878,46.5,30.3,0.9,12171421,100.0,4.21
54,8.4898,-6.4356,1.0774,28.08,-22.378,38.8415,18.9024,46.8,31.2,0.6,12171421,100.0,4.21
55,8.0349,-6.5984,0.9002,28.08,-23.7805,42.0732,21.4634,47.4,32.4,1.2,12171422,100.0,4.21
56,7.853,-6.7229,0.9194,28.08,-21.0366,37.378,20.5488,47.1,32.1,0.9,12171422,100.0,4.21
57,7.8913,-6.8905,0.8619,28.18,-16.5244,30.7927,21.2195,47.7,32.1,1.5,12171423,100.0,4.21
58,8.3079,-7.0437,0.7278,28.08,-7.2561,27.0732,27.0732,48.0,31.8,0.6,12171423,100.0,4.21
59,8.418,-6.7373,0.565,28.08,-0.1829,27.8659,31.5244,48.6,34.2,1.8,12171424,100.0,4.21
60,8.2265,-6.426,0.4836,28.08,3.2317,23.4756,33.2317,48.0,32.4,0.0,12171424,100.0,4.21
61,8.0876,-6.1531,0.3974,28.08,2.3171,13.7805,31.5244,47.7,32.7,1.5,12171425,100.0,4.21
62,7.92,-5.8514,0.7326,28.18,-5.5488,3.3537,28.9024,48.3,33.3,0.9,12171425,100.0,4.21
63,7.8721,-5.8083,0.9577,28.08,-22.622,-1.8902,28.5976,48.0,33.6,1.8,12171426,100.0,4.21
64,7.5753,-6.11,1.2067,28.08,-37.8659,-3.5366,28.4756,48.6,32.4,0.6,12171426,100.0,4.21
65,7.3263,-6.4404,1.3408,28.08,-41.3415,-9.4512,28.7805,48.9,33.9,2.1,12171427,100.0,4.21
66,7.2879,-6.6511,1.3695,28.08,-37.1341,-19.5732,27.378,49.5,32.7,0.9,12171427,100.0,4.21
67,7.2257,-6.924,1.6999,27.99,-32.6829,-31.4634,23.9634,48.3,32.7,1.5,12171428,100.0,4.21
68,7.8865,-7.3071,1.9585,28.08,-29.0244,-39.7561,19.1463,48.3,32.7,0.9,12171428,100.0,4.21
69,8.5808,-7.5178,1.6999,28.08,-37.561,-26.7073,24.6951,49.2,33.6,1.2,12171429,100.0,4.21
70,8.5281,-7.8578,1.3024,28.18,-37.8659,-16.2805,34.0244,50.1,32.7,0.3,12171429,100.0,4.21
71,8.3127,-7.9775,0.9098,28.08,-26.7683,-10.7317,41.7683,49.8,34.2,1.8,12171430,100.0,4.21
72,8.3701,-7.6327,0.8045,28.27,-9.3293,-7.439,53.2927,49.5,32.1,-1.5,12171430,100.0,4.21
73,8.8155,-7.0773,0.5267,28.18,4.939,9.5122,59.6341,49.8,34.2,0.0,12171431,100.0,4.21
74,8.509,-6.9671,0.6225,28.18,10.3659,23.5366,64.2073,50.7,33.3,-0.3,12171431,100.0,4.21
75,8.0397,-7.3071,0.5363,28.18,15.3049,31.0976,67.3171,49.8,33.6,0.6,12171432,100.0,4.21
76,7.8147,-7.4555,0.3783,28.18,25.061,32.3171,68.9634,50.1,34.5,2.1,12171432,100.0,4.21
77,7.5082,-7.2975,0.3543,28.27,39.3293,35.122,78.2317,50.1,33.9,0.3,12171433,100.0,4.21
78,7.1826,-7.1922,0.4884,28.18,56.6463,34.7561,87.0732,50.1,36.3,1.5,12171433,100.0,4.21
79,6.5649,-6.7469,0.6608,28.08,73.9024,35.5488,87.6829,51.0,35.4,2.4,12171434,100.0,4.21
80,6.0334,-6.2489,0.7805,28.18,85.7927,35.4268,81.8902,49.8,35.4,3.0,12171434,100.0,4.21
81,5.4684,-6.3494,0.7518,28.18,94.0854,34.939,75.4268,50.4,37.8,3.6,12171435,100.0,4.21
82,4.7214,-3.0789,0.4788,28.18,170.2439,280.4268,191.1585,51.6,37.8,4.2,12171435,100.0,4.21
83,3.6679,-4.3574,0.4453,28.08,344.3902,374.2073,107.1951,51.0,38.4,4.8,12171436,100.0,4.21
84,1.8196,-7.6231,0.6369,28.18,516.3415,247.1341,24.2073,49.5,41.1,6.9,12171436,100.0,4.21
85,2.332,-8.9974,1.3312,28.27,615.9756,114.2683,-17.7439,48.3,42.3,9.9,12171437,100.0,4.21
86,5.8849,-7.9009,3.2274,28.18,603.1707,52.1341,-48.5976,47.7,43.5,11.7,12171437,100.0,4.21
87,9.4236,-5.2241,4.6304,28.27,502.2561,68.0488,-58.8415,46.8,44.4,13.8,12171438,100.0,4.21
88,10.8122,-3.8642,5.363,28.27,350.5488,94.6951,-36.2195,44.7,44.7,15.3,12171438,100.0,4.21
89,10.6973,-4.9512,5.9328,28.27,211.2805,99.3293,-1.7073,43.5,44.7,16.5,12171439,100.0,4.21
90,9.7061,-6.5314,5.9424,28.27,108.6585,97.9268,22.6829,42.3,46.5,18.3,12171439,100.0,4.21
91,8.6095,-7.7907,5.5115,28.18,51.7073,89.8171,30.7927,44.4,47.4,17.4,12171440,100.0,4.21
92,8.4036,-7.9392,4.5825,28.27,32.622,85.6707,28.9634,44.4,48.0,18.6,12171440,100.0,4.21
93,8.4563,-7.6231,3.7637,28.27,35.4268,85.1829,30.122,43.5,48.3,19.5,12171441,100.0,4.21
94,8.4755,-7.2353,3.4333,28.27,50.4268,83.1707,36.9512,44.4,48.0,18.6,12171442,100.0,4.21
95,8.576,-7.0246,3.2801,28.27,69.8171,80.6098,40.3659,42.9,47.7,19.5,12171442,100.0,4.21
96,8.169,-6.9815,3.462,28.27,89.5732,76.0366,39.7561,44.1,49.5,20.7,12171443,100.0,4.21
97,7.6136,-6.8283,3.711,28.27,104.8171,64.8171,40.4878,43.8,48.6,19.8,12171443,100.0,4.21
98,7.5896,-6.5122,4.0079,28.18,110.2439,55.7927,37.622,42.6,48.0,19.8,12171444,100.0,4.21
99,8.0014,-5.7652,3.8451,28.27,108.6585,58.1707,30.9756,42.6,49.8,21.6,12171444,100.0,4.21
100,7.6614,-5.2433,3.6105,28.27,103.3537,58.4146,32.439,41.7,49.5,21.3,12171445,100.0,4.21
101,6.8857,-5.0613,3.6775,28.27,102.1951,51.4024,35.9756,42.9,51.9,23.1,12171445,100.0,4.21
102,6.1962,-5.1475,3.8834,28.18,114.2683,46.2195,34.7561,42.6,49.8,21.6,12171446,100.0,4.21
103,5.8131,-5.2768,4.3287,28.27,135.1829,41.9512,28.6585,42.3,50.7,22.5,12171446,100.0,4.21
104,5.3056,-5.138,4.5681,28.27,159.0854,39.0854,21.3415,41.4,51.0,23.4,12171447,100.0,4.21
105,4.9608,-5.272,4.9225,28.27,182.2561,32.1341,13.6585,40.5,52.5,25.5,12171447,100.0,4.21
106,5.3917,-5.2194,5.1858,28.27,189.3902,25.4878,5.1829,41.1,52.5,23.7,12171448,100.0,4.21
107,5.8802,-5.1811,5.4253,28.18,176.3415,17.439,2.0122,40.2,52.2,25.2,12171448,100.0,4.21
108,6.3734,-5.047,5.6312,28.36,145.7317,3.4146,3.2317,39.3,52.5,24.9,12171449,100.0,4.21
109,6.7852,-5.1236,5.5785,28.27,111.2195,-8.1707,3.7195,39.9,52.5,24.9,12171449,100.0,4.21
110,7.1108,-5.1954,5.612,28.27,83.5366,-15.6098,8.2317,39.6,53.4,25.8,12171450,100.0,4.21
111,7.082,-5.3151,5.4684,28.36,67.1341,-18.9634,15.5488,39.3,53.1,26.1,12171450,100.0,4.21
112,7.3885,-5.2816,5.454,28.27,60.122,-15.4878,17.1341,39.3,54.0,27.0,12171451,100.0,4.21
113,8.1882,-4.8985,5.2098,28.27,51.9512,6.5244,16.2195,38.7,53.7,26.1,12171451,100.0,4.21
114,7.4843,-4.6017,5.5976,28.27,31.1585,19.5122,27.0122,38.1,54.3,27.3,12171452,100.0,4.21
115,6.1004,-3.7637,7.1682,28.36,-33.9634,-0.2439,45.3049,39.6,54.0,25.8,12171452,100.0,4.21
116,5.4684,-4.0797,6.9528,28.36,-107.622,-2.7439,21.8293,39.0,54.6,26.4,12171453,100.0,4.21
117,6.766,-4.9081,5.2529,28.18,-140.0,-1.4024,21.1585,39.0,52.8,25.2,12171453,100.0,4.21
118,6.9097,-5.6407,4.3191,28.36,-141.6463,2.0122,33.9024,40.5,52.5,24.3,12171454,100.0,4.21
119,6.1483,-5.1858,3.9887,28.27,-124.6951,-0.1829,32.7439,40.8,53.4,25.8,12171454,100.0,4.21
120,6.0334,-5.1332,4.3527,28.27,-111.5244,-5.4268,21.4024,41.4,53.4,24.6,12171455,100.0,4.21
121,6.0956,-4.9368,4.4149,28.27,-96.8293,-10.7927,21.5854,41.4,53.4,24.6,12171455,100.0,4.21
122,6.2201,-5.0374,4.3383,28.36,-98.2317,-13.9024,25.9146,41.7,54.3,24.9,12171456,100.0,4.21
123,6.1914,-5.023,4.3958,28.36,-101.3415,-15.7317,28.4146,41.7,53.7,24.3,12171456,100.0,4.21
124,6.0238,-5.0422,4.7788,28.36,-106.5854,-17.0122,31.4634,42.6,51.0,22.2,12171457,100.0,4.21
125,6.019,-5.3582,4.5921,28.36,-104.6951,-17.439,33.4756,43.8,54.0,23.4,12171457,100.0,4.21
126,6.1387,-5.5306,4.4963,28.36,-91.9512,-13.4756,35.6098,44.4,53.4,22.8,12171458,100.0,4.21
127,6.1627,-5.7126,4.209,28.46,-72.1951,-7.378,34.6951,42.9,53.1,23.7,12171458,100.0,4.21
128,6.2489,-5.8131,4.1085,28.36,-48.1098,-1.8293,34.3293,44.1,53.7,23.1,12171459,100.0,4.21
129,6.1914,-5.7078,4.027,28.36,-23.9634,1.5854,32.8049,43.2,53.4,22.8,12171459,100.0,4.21
130,6.3255,-5.5929,3.7876,28.36,-4.4512,5.6098,29.878,44.7,53.7,22.5,12171460,100.0,4.21
131,6.2824,-5.4013,3.5482,28.36,11.6463,4.2683,26.6463,43.2,53.4,23.4,12171460,100.0,4.21
132,6.4452,-5.2481,3.6344,28.36,18.4756,2.8049,23.6585,43.8,53.4,23.4,12171461,100.0,4.21
133,6.6607,-5.138,3.6105,28.46,14.939,0.9756,21.4024,42.9,53.1,23.1,12171461,100.0,4.21
134,7.4795,-4.9512,3.6919,28.36,-0.061,11.0976,18.4756,42.9,53.7,23.7,12171462,100.0,4.21
135,7.7668,-4.9129,3.6775,28.36,-28.3537,36.4634,18.4756,43.8,53.4,22.2,12171462,100.0,4.21
136,6.9959,-5.3103,3.6775,28.27,-56.5854,47.0122,20.4268,43.5,53.7,23.7,12171463,100.0,4.21
137,6.6798,-5.7557,3.553,28.36,-67.2561,44.7561,19.3902,44.7,54.3,23.1,12171463,100.0,4.21
138,6.608,-6.1244,3.6296,28.36,-64.7561,39.6341,18.2927,44.7,54.3,22.5,12171464,100.0,4.21
139,6.608,-6.3111,3.7014,28.36,-56.4024,36.7073,17.561,44.7,55.5,23.1,12171464,100.0,4.21
140,6.7708,-6.177,3.711,28.36,-43.3537,37.1341,16.7683,44.1,53.1,22.5,12171465,100.0,4.21
141,6.8331,-6.2872,3.6966,28.36,-28.5976,39.5122,16.6463,44.4,54.6,22.8,12171465,100.0,4.21
142,6.8043,-6.3255,3.7445,28.36,-14.878,40.061,17.0122,44.1,54.3,23.1,12171466,100.0,4.21
143,6.9336,-6.4548,4.0031,28.46,-6.5854,38.2317,17.622,44.1,55.5,23.1,12171466,100.0,4.21
144,7.0725,-6.4931,4.1372,28.46,-4.878,37.378,19.939,45.6,55.2,22.2,12171467,100.0,4.21
145,7.0006,-6.541,4.3239,28.46,-7.7439,35.3659,21.6463,45.6,55.8,24.0,12171467,100.0,4.21
146,7.0773,-6.6607,4.2425,28.46,-12.3171,31.8902,24.1463,44.4,55.2,22.2,12171468,100.0,4.21
147,7.0964,-6.8953,4.4484,28.36,-13.4146,30.2439,28.4146,46.5,56.1,24.3,12171468,100.0,4.21
148,7.1922,-7.0581,4.5825,28.36,-9.5732,30.6098,34.939,44.7,55.5,23.7,12171469,100.0,4.21
149,7.2975,-7.1826,4.6974,28.46,-3.1098,39.3902,43.1098,45.0,56.4,23.4,12171469,100.0,4.21
150,7.1299,-6.9432,4.7453,28.36,3.1098,52.5,52.0122,46.8,57.6,24.0,12171470,100.0,4.21
151,6.7277,-6.9623,4.774,28.46,9.5732,60.6707,60.9756,45.6,57.0,24.0,12171470,100.0,4.21
152,6.3111,-7.0437,5.0182,28.46,15.3049,65.3049,68.5366,45.9,57.3,24.3,12171471,100.0,4.21
153,6.0669,-6.9815,5.272,28.36,18.5976,70.3049,75.0,46.2,57.0,23.4,12171471,100.0,4.21
154,5.9807,-6.7421,5.5162,28.46,17.2561,77.8049,79.3902,45.3,58.5,25.5,12171472,100.0,4.21
155,5.7365,-6.4883,5.4827,28.46,9.1463,86.4634,82.9878,45.3,57.3,24.3,12171472,100.0,4.21
156,5.4109,-6.2058,5.2529,28.36,-2.0732,90.4268,85.4268,46.5,59.1,24.3,12171473,100.0,4.21
157,5.114,-6.0717,5.023,28.36,-10.3049,88.4146,86.8902,47.4,60.6,25.8,12171473,100.0,4.21
158,5.0039,-6.0286,4.9129,28.46,-16.9512,81.8902,88.2317,45.6,60.6,26.4,12171474,100.0,4.21
159,5.1284,-6.0956,4.7884,28.36,-22.8049,75.2439,91.6463,45.9,60.3,25.5,12171474,100.0,4.21
160,5.1571,-6.1579,4.6591,28.46,-26.6463,69.2073,93.1098,46.5,60.9,25.5,12171475,100.0,4.21
161,5.1427,-6.1962,4.3814,28.55,-28.1707,64.0244,91.2195,47.4,61.2,25.8,12171475,100.0,4.21
162,5.0901,-6.0621,4.2665,28.36,-26.8902,57.378,89.4512,46.8,61.2,26.4,12171476,100.0,4.21
163,4.956,-6.1004,4.2138,28.46,-23.9634,50.061,85.8537,48.0,61.2,25.2,12171476,100.0,4.21
164,4.9273,-6.3877,4.4341,28.36,-19.3902,42.7439,82.0122,46.8,60.6,26.4,12171477,100.0,4.21
165,4.9368,-6.8283,4.6687,28.46,-11.2195,37.1951,78.0488,47.4,61.8,25.8,12171477,100.0,4.21
166,5.114,-6.9863,4.7645,28.36,3.0488,36.2195,70.7927,47.4,62.4,25.8,12171478,100.0,4.21
167,5.2289,-7.0102,4.8219,28.46,18.2317,37.2561,64.939,46.5,61.5,26.1,12171478,100.0,4.21
168,5.2768,-6.9336,4.7453,28.55,29.0244,37.9878,62.378,46.2,62.4,26.4,12171479,100.0,4.21
169,5.4061,-6.7756,4.5777,28.46,37.0122,38.7195,61.8293,47.1,62.7,26.7,12171479,100.0,4.21
170,5.3822,-6.5314,4.1899,28.55,46.1585,40.7927,61.6463,47.1,62.7,26.7,12171480,100.0,4.21
171,4.956,-6.1531,4.2569,28.55,56.8902,40.122,58.9634,47.1,64.5,27.9,12171480,100.0,4.21
172,4.5346,-5.9711,4.458,28.36,56.5244,36.9512,49.6341,46.8,63.6,27.6,12171481,100.0,4.21
173,4.0797,-5.77,4.8028,28.46,37.8659,23.0488,40.7317,46.2,64.2,28.2,12171481,100.0,4.21
174,4.0654,-5.8323,4.7932,28.46,7.9268,0.7317,33.9634,46.2,63.6,27.6,12171482,100.0,4.21
175,4.3431,-6.3159,5.0182,28.46,-18.1098,-16.2805,27.1341,46.2,64.8,28.8,12171482,100.0,4.21
176,4.6495,-6.9432,5.272,28.55,-32.9878,-28.0488,22.2561,45.3,63.3,28.5,12171483,100.0,4.21
177,4.9943,-7.6375,5.3774,28.46,-37.9878,-35.6098,22.1951,45.9,64.5,29.1,12171483,100.0,4.21
178,5.272,-7.9296,5.4013,28.55,-38.0488,-37.378,25.3659,46.2,64.8,28.8,12171484,100.0,4.21
179,5.2768,-7.8243,5.3822,28.46,-35.6098,-35.6707,30.061,47.7,63.9,27.9,12171484,100.0,4.21
180,5.1954,-7.4747,5.1858,28.46,-33.1098,-31.7683,36.2805,45.9,63.3,27.3,12171485,100.0,4.21
181,4.9177,-7.2401,4.9177,28.46,-32.9268,-29.0854,43.2317,46.2,64.8,28.8,12171485,100.0,4.21
182,4.7118,-6.9384,4.9033,28.55,-37.9268,-31.5244,51.6463,46.5,65.1,27.9,12171486,100.0,4.21
183,4.4532,-6.8235,4.9608,28.55,-44.3293,-35.0,60.2439,47.7,64.5,27.9,12171486,100.0,4.21
184,4.4532,-6.8091,4.9177,28.46,-46.5244,-36.4634,66.8293,47.4,64.8,27.6,12171487,100.0,4.21
185,4.2042,-6.7612,4.9177,28.55,-45.4878,-33.4756,72.7439,47.7,63.9,27.3,12171487,100.0,4.21
186,3.9552,-6.6942,4.8698,28.46,-41.5244,-27.0732,78.2317,47.1,64.5,28.5,12171488,100.0,4.21
187,3.5961,-6.8857,5.1523,28.36,-30.6707,-21.8293,80.3049,46.2,64.2,28.2,12171488,100.0,4.21
188,3.4524,-7.3215,5.454,28.65,-10.2439,-20.9146,77.2561,48.0,63.6,26.4,12171489,100.0,4.21
189,3.4955,-7.7859,5.7269,28.46,14.8171,-21.8902,70.3659,48.0,64.8,27.6,12171489,100.0,4.21
190,3.8164,-8.3558,6.0956,28.65,39.0854,-24.1463,61.6463,47.1,63.9,28.5,12171490,100.0,4.21
191,4.3239,-8.8298,6.3686,28.46,55.9146,-28.4146,52.0732,47.1,65.7,27.9,12171490,100.0,4.21
192,5.138,-9.2129,6.7708,28.46,63.5976,-31.7683,46.8293,46.2,64.8,28.8,12171491,100.0,4.21
193,5.9328,-9.6774,6.9192,28.55,63.3537,-34.939,47.8659,47.1,64.5,27.9,12171491,100.0,4.21
194,6.4979,-9.754,6.7373,28.55,57.6829,-39.6341,53.3537,46.5,65.7,29.7,12171492,100.0,4.21
195,6.79,-9.5529,6.3973,28.55,48.6585,-48.1098,61.4024,46.2,66.0,29.4,12171492,100.0,4.21
196,6.8235,-6.6894,6.2058,28.55,20.8537,-42.0122,50.8537,46.8,66.0,29.4,12171493,100.0,4.21
197,7.1778,-7.4843,4.9895,28.55,-15.4268,-27.8659,58.7805,47.4,66.0,29.4,12171493,100.0,4.21
198,7.2975,-7.3215,5.2816,28.46,-47.378,-4.5732,75.8537,47.1,66.3,29.7,12171494,100.0,4.21
199,7.6614,-5.5641,5.2433,28.46,-104.1463,30.4268,115.7317,46.8,66.0,28.2,12171494,100.0,4.21
200,7.2449,-7.1443,4.1994,28.55,-142.2561,70.1829,143.2927,46.8,66.6,30.0,12171495,100.0,4.21
201,6.0525,-10.2807,3.3088,28.46,-152.5,89.5122,128.7805,47.7,66.9,27.9,12171495,100.0,4.21
202,4.2042,-10.386,3.0167,28.55,-125.2439,55.6707,125.7927,47.1,66.3,29.1,12171496,100.0,4.21
203,3.4668,-9.2608,3.4524,28.55,-101.1585,-5.2439,138.0488,48.0,67.2,28.8,12171496,100.0,4.21
204,3.395,-8.0158,3.8116,28.55,-88.9024,-41.1585,141.8293,49.8,66.6,27.6,12171497,100.0,4.21
205,3.4716,-7.4939,4.2282,28.55,-99.8171,-50.061,144.4512,47.7,66.9,28.5,12171498,100.0,4.21
206,3.1029,-7.3119,4.7501,28.55,-120.3659,-40.3049,140.9146,47.4,67.2,28.2,12171498,100.0,4.21
207,2.4038,-7.3933,4.6878,28.55,-128.9024,-33.1707,130.8537,50.1,68.1,28.5,12171499,100.0,4.21
208,2.1261,-7.5896,4.6448,28.55,-123.6585,-37.5,117.1341,49.8,68.4,28.2,12171499,100.0,4.21
209,2.7198,-6.79,1.8914,28.55,-113.2317,-68.8415,98.9634,49.8,67.8,27.0,12171500,100.0,4.21
210,3.0742,-6.7564,3.9169,28.55,-83.2927,-107.8049,81.3415,50.4,68.4,27.6,12171500,100.0,4.21
211,3.869,-8.8969,4.1037,28.55,-94.5732,-49.3902,75.4878,50.1,68.1,27.3,12171501,100.0,4.21
212,3.4524,-9.323,4.3814,28.55,-118.9634,-17.9878,87.0732,50.4,67.8,27.6,12171501,100.0,4.21
213,3.1077,-9.323,4.6543,28.46,-126.7073,10.2439,83.7195,51.0,68.1,26.7,12171502,100.0,4.21
214,2.2027,-9.821,4.3431,28.55,-119.939,14.5122,79.5122,49.5,67.8,26.4,12171502,100.0,4.21
215,0.9864,-9.9359,3.5769,28.46,-88.3537,-45.8537,69.3902,51.0,66.9,26.1,12171503,100.0,4.21
216,1.743,-9.1363,3.96,28.55,-49.3293,-76.0366,48.1707,52.2,69.0,27.0,12171503,100.0,4.21
217,3.0789,-8.5665,4.2856,28.55,-34.878,-44.0244,26.4634,49.8,67.2,26.4,12171504,100.0,4.21
218,3.2801,-8.1642,4.1515,28.65,-37.8049,-8.4756,25.3049,50.7,68.7,26.1,12171504,100.0,4.21
219,3.8451,-9.3182,4.0318,28.46,-51.0976,25.3049,57.1341,50.1,67.5,25.5,12171505,100.0,4.21
220,2.1213,-8.4324,3.1077,28.65,-20.6098,7.3171,27.0122,51.3,68.1,26.7,12171505,100.0,4.21
221,2.8204,-7.5369,3.3519,28.55,-14.0854,12.9878,27.5,50.7,67.5,26.7,12171506,100.0,4.21
222,2.8443,-7.0006,3.3232,28.55,-21.7683,4.6341,38.9634,51.3,68.7,26.1,12171506,100.0,4.21
223,2.7533,-5.6551,3.893,28.55,-39.8171,47.378,10.061,51.0,67.2,25.2,12171507,100.0,4.21
224,1.5275,-6.8043,2.8778,28.65,-53.0488,57.622,8.0488,51.9,67.5,25.5,12171507,100.0,4.21
225,1.5754,-7.106,3.0358,28.55,-66.2805,35.3659,2.378,51.6,67.2,24.6,12171508,100.0,4.21
226,1.9585,-8.0972,2.9688,28.55,-82.378,7.0122,-2.1951,52.2,67.2,24.6,12171508,100.0,4.21
